my,phi,v0,v1,v2,v3,v4
1.76,4.77522,0.282095,-nan,0.85994,-nan,-0
1.76,4.90088,0.282095,-nan,0.85994,-nan,-0
1.76,5.02655,0.282095,-nan,0.85994,-nan,-0
1.76,5.15221,0.282095,-nan,0.85994,-nan,-0
1.76,5.27788,0.282095,-nan,0.85994,-nan,-0
1.76,5.40354,0.282095,-nan,0.85994,-nan,-0
1.76,5.5292,0.282095,-nan,0.85994,-nan,-0
1.76,5.65487,0.282095,-nan,0.85994,-nan,-0
1.76,5.78053,0.282095,-nan,0.85994,-nan,-0
1.76,5.90619,0.282095,-nan,0.85994,-nan,-0
1.76,6.03186,0.282095,-nan,0.85994,-nan,-0
1.76,6.15752,0.282095,-nan,0.85994,-nan,-0
1.8,0,0.282095,-nan,0.879485,-nan,0
1.8,0.125664,0.282095,-nan,0.879485,-nan,0
1.8,0.251327,0.282095,-nan,0.879485,-nan,0
1.8,0.376991,0.282095,-nan,0.879485,-nan,0
1.8,0.502655,0.282095,-nan,0.879485,-nan,0
1.8,0.628319,0.282095,-nan,0.879485,-nan,0
1.8,0.753982,0.282095,-nan,0.879485,-nan,0
1.8,0.879646,0.282095,-nan,0.879485,-nan,0
1.8,1.00531,0.282095,-nan,0.879485,-nan,0
1.8,1.13097,0.282095,-nan,0.879485,-nan,0
1.8,1.25664,0.282095,-nan,0.879485,-nan,0
1.8,1.3823,0.282095,-nan,0.879485,-nan,0
1.8,1.50796,0.282095,-nan,0.879485,-nan,0
1.8,1.63363,0.282095,-nan,0.879485,-nan,-0
1.8,1.75929,0.282095,-nan,0.879485,-nan,-0
1.8,1.88496,0.282095,-nan,0.879485,-nan,-0
1.8,2.01062,0.282095,-nan,0.879485,-nan,-0
1.8,2.13628,0.282095,-nan,0.879485,-nan,-0
1.8,2.26195,0.282095,-nan,0.879485,-nan,-0
1.8,2.38761,0.282095,-nan,0.879485,-nan,-0
1.8,2.51327,0.282095,-nan,0.879485,-nan,-0
1.8,2.63894,0.282095,-nan,0.879485,-nan,-0
1.8,2.7646,0.282095,-nan,0.879485,-nan,-0
1.8,2.89027,0.282095,-nan,0.879485,-nan,-0
1.8,3.01593,0.282095,-nan,0.879485,-nan,-0
1.8,3.14159,0.282095,-nan,0.879485,-nan,0
1.8,3.26726,0.282095,-nan,0.879485,-nan,0
1.8,3.39292,0.282095,-nan,0.879485,-nan,0
1.8,3.51858,0.282095,-nan,0.879485,-nan,0
1.8,3.64425,0.282095,-nan,0.879485,-nan,0
1.8,3.76991,0.282095,-nan,0.879485,-nan,0
1.8,3.89557,0.282095,-nan,0.879485,-nan,0
1.8,4.02124,0.282095,-nan,0.879485,-nan,0
1.8,4.1469,0.282095,-nan,0.879485,-nan,0
1.8,4.27257,0.282095,-nan,0.879485,-nan,0
1.8,4.39823,0.282095,-nan,0.879485,-nan,0
1.8,4.52389,0.282095,-nan,0.879485,-nan,0
1.8,4.64956,0.282095,-nan,0.879485,-nan,0
1.8,4.77522,0.282095,-nan,0.879485,-nan,-0
1.8,4.90088,0.282095,-nan,0.879485,-nan,-0
1.8,5.02655,0.282095,-nan,0.879485,-nan,-0
1.8,5.15221,0.282095,-nan,0.879485,-nan,-0
1.8,5.27788,0.282095,-nan,0.879485,-nan,-0
1.8,5.40354,0.282095,-nan,0.879485,-nan,-0
1.8,5.5292,0.282095,-nan,0.879485,-nan,-0
1.8,5.65487,0.282095,-nan,0.879485,-nan,-0
1.8,5.78053,0.282095,-nan,0.879485,-nan,-0
1.8,5.90619,0.282095,-nan,0.879485,-nan,-0
1.8,6.03186,0.282095,-nan,0.879485,-nan,-0
1.8,6.15752,0.282095,-nan,0.879485,-nan,-0
1.84,0,0.282095,-nan,0.899029,-nan,0
1.84,0.125664,0.282095,-nan,0.899029,-nan,0
1.84,0.251327,0.282095,-nan,0.899029,-nan,0
1.84,0.376991,0.282095,-nan,0.899029,-nan,0
1.84,0.502655,0.282095,-nan,0.899029,-nan,0
1.84,0.628319,0.282095,-nan,0.899029,-nan,0
1.84,0.753982,0.282095,-nan,0.899029,-nan,0
1.84,0.879646,0.282095,-nan,0.899029,-nan,0
1.84,1.00531,0.282095,-nan,0.899029,-nan,0
1.84,1.13097,0.282095,-nan,0.899029,-nan,0
1.84,1.25664,0.282095,-nan,0.899029,-nan,0
1.84,1.3823,0.282095,-nan,0.899029,-nan,0
1.84,1.50796,0.282095,-nan,0.899029,-nan,0
1.84,1.63363,0.282095,-nan,0.899029,-nan,-0
1.84,1.75929,0.282095,-nan,0.899029,-nan,-0
1.84,1.88496,0.282095,-nan,0.899029,-nan,-0
1.84,2.01062,0.282095,-nan,0.899029,-nan,-0
1.84,2.13628,0.282095,-nan,0.899029,-nan,-0
1.84,2.26195,0.282095,-nan,0.899029,-nan,-0
1.84,2.38761,0.282095,-nan,0.899029,-nan,-0
1.84,2.51327,0.282095,-nan,0.899029,-nan,-0
1.84,2.63894,0.282095,-nan,0.899029,-nan,-0
1.84,2.7646,0.282095,-nan,0.899029,-nan,-0
1.84,2.89027,0.282095,-nan,0.899029,-nan,-0
1.84,3.01593,0.282095,-nan,0.899029,-nan,-0
1.84,3.14159,0.282095,-nan,0.899029,-nan,0
1.84,3.26726,0.282095,-nan,0.899029,-nan,0
1.84,3.39292,0.282095,-nan,0.899029,-nan,0
1.84,3.51858,0.282095,-nan,0.899029,-nan,0
1.84,3.64425,0.282095,-nan,0.899029,-nan,0
1.84,3.76991,0.282095,-nan,0.899029,-nan,0
1.84,3.89557,0.282095,-nan,0.899029,-nan,0
1.84,4.02124,0.282095,-nan,0.899029,-nan,0
1.84,4.1469,0.282095,-nan,0.899029,-nan,0
1.84,4.27257,0.282095,-nan,0.899029,-nan,0
1.84,4.39823,0.282095,-nan,0.899029,-nan,0
1.84,4.52389,0.282095,-nan,0.899029,-nan,0
1.84,4.64956,0.282095,-nan,0.899029,-nan,0
1.84,4.77522,0.282095,-nan,0.899029,-nan,-0
1.84,4.90088,0.282095,-nan,0.899029,-nan,-0
1.84,5.02655,0.282095,-nan,0.899029,-nan,-0
1.84,5.15221,0.282095,-nan,0.899029,-nan,-0
1.84,5.27788,0.282095,-nan,0.899029,-nan,-0
1.84,5.40354,0.282095,-nan,0.899029,-nan,-0
1.84,5.5292,0.282095,-nan,0.899029,-nan,-0
1.84,5.65487,0.282095,-nan,0.899029,-nan,-0
1.84,5.78053,0.282095,-nan,0.899029,-nan,-0
1.84,5.90619,0.282095,-nan,0.899029,-nan,-0
1.84,6.03186,0.282095,-nan,0.899029,-nan,-0
1.84,6.15752,0.282095,-nan,0.899029,-nan,-0
1.88,0,0.282095,-nan,0.918573,-nan,0
1.88,0.125664,0.282095,-nan,0.918573,-nan,0
1.88,0.251327,0.282095,-nan,0.918573,-nan,0
1.88,0.376991,0.282095,-nan,0.918573,-nan,0
1.88,0.502655,0.282095,-nan,0.918573,-nan,0
1.88,0.628319,0.282095,-nan,0.918573,-nan,0
1.88,0.753982,0.282095,-nan,0.918573,-nan,0
1.88,0.879646,0.282095,-nan,0.918573,-nan,0
1.88,1.00531,0.282095,-nan,0.918573,-nan,0
1.88,1.13097,0.282095,-nan,0.918573,-nan,0
1.88,1.25664,0.282095,-nan,0.918573,-nan,0
1.88,1.3823,0.282095,-nan,0.918573,-nan,0
1.88,1.50796,0.282095,-nan,0.918573,-nan,0
1.88,1.63363,0.282095,-nan,0.918573,-nan,-0
1.88,1.75929,0.282095,-nan,0.918573,-nan,-0
1.88,1.88496,0.282095,-nan,0.918573,-nan,-0
1.88,2.01062,0.282095,-nan,0.918573,-nan,-0
1.88,2.13628,0.282095,-nan,0.918573,-nan,-0
1.88,2.26195,0.282095,-nan,0.918573,-nan,-0
1.88,2.38761,0.282095,-nan,0.918573,-nan,-0
1.88,2.51327,0.282095,-nan,0.918573,-nan,-0
1.88,2.63894,0.282095,-nan,0.918573,-nan,-0
1.88,2.7646,0.282095,-nan,0.918573,-nan,-0
1.88,2.89027,0.282095,-nan,0.918573,-nan,-0
1.88,3.01593,0.282095,-nan,0.918573,-nan,-0
1.88,3.14159,0.282095,-nan,0.918573,-nan,0
1.88,3.26726,0.282095,-nan,0.918573,-nan,0
1.88,3.39292,0.282095,-nan,0.918573,-nan,0
1.88,3.51858,0.282095,-nan,0.918573,-nan,0
1.88,3.64425,0.282095,-nan,0.918573,-nan,0
1.88,3.76991,0.282095,-nan,0.918573,-nan,0
1.88,3.89557,0.282095,-nan,0.918573,-nan,0
1.88,4.02124,0.282095,-nan,0.918573,-nan,0
1.88,4.1469,0.282095,-nan,0.918573,-nan,0
1.88,4.27257,0.282095,-nan,0.918573,-nan,0
1.88,4.39823,0.282095,-nan,0.918573,-nan,0
1.88,4.52389,0.282095,-nan,0.918573,-nan,0
1.88,4.64956,0.282095,-nan,0.918573,-nan,0
1.88,4.77522,0.282095,-nan,0.918573,-nan,-0
1.88,4.90088,0.282095,-nan,0.918573,-nan,-0
1.88,5.02655,0.282095,-nan,0.918573,-nan,-0
1.88,5.15221,0.282095,-nan,0.918573,-nan,-0
1.88,5.27788,0.282095,-nan,0.918573,-nan,-0
1.88,5.40354,0.282095,-nan,0.918573,-nan,-0
1.88,5.5292,0.282095,-nan,0.918573,-nan,-0
1.88,5.65487,0.282095,-nan,0.918573,-nan,-0
1.88,5.78053,0.282095,-nan,0.918573,-nan,-0
1.88,5.90619,0.282095,-nan,0.918573,-nan,-0
1.88,6.03186,0.282095,-nan,0.918573,-nan,-0
1.88,6.15752,0.282095,-nan,0.918573,-nan,-0
1.92,0,0.282095,-nan,0.938117,-nan,0
1.92,0.125664,0.282095,-nan,0.938117,-nan,0
1.92,0.251327,0.282095,-nan,0.938117,-nan,0
1.92,0.376991,0.282095,-nan,0.938117,-nan,0
1.92,0.502655,0.282095,-nan,0.938117,-nan,0
1.92,0.628319,0.282095,-nan,0.938117,-nan,0
1.92,0.753982,0.282095,-nan,0.938117,-nan,0
1.92,0.879646,0.282095,-nan,0.938117,-nan,0
1.92,1.00531,0.282095,-nan,0.938117,-nan,0
1.92,1.13097,0.282095,-nan,0.938117,-nan,0
1.92,1.25664,0.282095,-nan,0.938117,-nan,0
1.92,1.3823,0.282095,-nan,0.938117,-nan,0
1.92,1.50796,0.282095,-nan,0.938117,-nan,0
1.92,1.63363,0.282095,-nan,0.938117,-nan,-0
1.92,1.75929,0.282095,-nan,0.938117,-nan,-0
1.92,1.88496,0.282095,-nan,0.938117,-nan,-0
1.92,2.01062,0.282095,-nan,0.938117,-nan,-0
1.92,2.13628,0.282095,-nan,0.938117,-nan,-0
1.92,2.26195,0.282095,-nan,0.938117,-nan,-0
1.92,2.38761,0.282095,-nan,0.938117,-nan,-0
1.92,2.51327,0.282095,-nan,0.938117,-nan,-0
1.92,2.63894,0.282095,-nan,0.938117,-nan,-0
1.92,2.7646,0.282095,-nan,0.938117,-nan,-0
1.92,2.89027,0.282095,-nan,0.938117,-nan,-0
1.92,3.01593,0.282095,-nan,0.938117,-nan,-0
1.92,3.14159,0.282095,-nan,0.938117,-nan,0
1.92,3.26726,0.282095,-nan,0.938117,-nan,0
1.92,3.39292,0.282095,-nan,0.938117,-nan,0
1.92,3.51858,0.282095,-nan,0.938117,-nan,0
1.92,3.64425,0.282095,-nan,0.938117,-nan,0
1.92,3.76991,0.282095,-nan,0.938117,-nan,0
1.92,3.89557,0.282095,-nan,0.938117,-nan,0
1.92,4.02124,0.282095,-nan,0.938117,-nan,0
1.92,4.1469,0.282095,-nan,0.938117,-nan,0
1.92,4.27257,0.282095,-nan,0.938117,-nan,0
1.92,4.39823,0.282095,-nan,0.938117,-nan,0
1.92,4.52389,0.282095,-nan,0.938117,-nan,0
1.92,4.64956,0.282095,-nan,0.938117,-nan,0
1.92,4.77522,0.282095,-nan,0.938117,-nan,-0
1.92,4.90088,0.282095,-nan,0.938117,-nan,-0
1.92,5.02655,0.282095,-nan,0.938117,-nan,-0
1.92,5.15221,0.282095,-nan,0.938117,-nan,-0
1.92,5.27788,0.282095,-nan,0.938117,-nan,-0
1.92,5.40354,0.282095,-nan,0.938117,-nan,-0
1.92,5.5292,0.282095,-nan,0.938117,-nan,-0
1.92,5.65487,0.282095,-nan,0.938117,-nan,-0
1.92,5.78053,0.282095,-nan,0.938117,-nan,-0
1.92,5.90619,0.282095,-nan,0.938117,-nan,-0
1.92,6.03186,0.282095,-nan,0.938117,-nan,-0
1.92,6.15752,0.282095,-nan,0.938117,-nan,-0
1.96,0,0.282095,-nan,0.957661,-nan,0
1.96,0.125664,0.282095,-nan,0.957661,-nan,0
1.96,0.251327,0.282095,-nan,0.957661,-nan,0
1.96,0.376991,0.282095,-nan,0.957661,-nan,0
1.96,0.502655,0.282095,-nan,0.957661,-nan,0
1.96,0.628319,0.282095,-nan,0.957661,-nan,0
1.96,0.753982,0.282095,-nan,0.957661,-nan,0
1.96,0.879646,0.282095,-nan,0.957661,-nan,0
1.96,1.00531,0.282095,-nan,0.957661,-nan,0
1.96,1.13097,0.282095,-nan,0.957661,-nan,0
1.96,1.25664,0.282095,-nan,0.957661,-nan,0
1.96,1.3823,0.282095,-nan,0.957661,-nan,0
1.96,1.50796,0.282095,-nan,0.957661,-nan,0
1.96,1.63363,0.282095,-nan,0.957661,-nan,-0
1.96,1.75929,0.282095,-nan,0.957661,-nan,-0
1.96,1.88496,0.282095,-nan,0.957661,-nan,-0
1.96,2.01062,0.282095,-nan,0.957661,-nan,-0
1.96,2.13628,0.282095,-nan,0.957661,-nan,-0
1.96,2.26195,0.282095,-nan,0.957661,-nan,-0
1.96,2.38761,0.282095,-nan,0.957661,-nan,-0
1.96,2.51327,0.282095,-nan,0.957661,-nan,-0
1.96,2.63894,0.282095,-nan,0.957661,-nan,-0
1.96,2.7646,0.282095,-nan,0.957661,-nan,-0
1.96,2.89027,0.282095,-nan,0.957661,-nan,-0
1.96,3.01593,0.282095,-nan,0.957661,-nan,-0
1.96,3.14159,0.282095,-nan,0.957661,-nan,0
1.96,3.26726,0.282095,-nan,0.957661,-nan,0
1.96,3.39292,0.282095,-nan,0.957661,-nan,0
1.96,3.51858,0.282095,-nan,0.957661,-nan,0
1.96,3.64425,0.282095,-nan,0.957661,-nan,0
1.96,3.76991,0.282095,-nan,0.957661,-nan,0
1.96,3.89557,0.282095,-nan,0.957661,-nan,0
1.96,4.02124,0.282095,-nan,0.957661,-nan,0
1.96,4.1469,0.282095,-nan,0.957661,-nan,0
1.96,4.27257,0.282095,-nan,0.957661,-nan,0
1.96,4.39823,0.282095,-nan,0.957661,-nan,0
1.96,4.52389,0.282095,-nan,0.957661,-nan,0
1.96,4.64956,0.282095,-nan,0.957661,-nan,0
1.96,4.77522,0.282095,-nan,0.957661,-nan,-0
1.96,4.90088,0.282095,-nan,0.957661,-nan,-0
1.96,5.02655,0.282095,-nan,0.957661,-nan,-0
1.96,5.15221,0.282095,-nan,0.957661,-nan,-0
1.96,5.27788,0.282095,-nan,0.957661,-nan,-0
1.96,5.40354,0.282095,-nan,0.957661,-nan,-0
1.96,5.5292,0.282095,-nan,0.957661,-nan,-0
1.96,5.65487,0.282095,-nan,0.957661,-nan,-0
1.96,5.78053,0.282095,-nan,0.957661,-nan,-0
1.96,5.90619,0.282095,-nan,0.957661,-nan,-0
1.96,6.03186,0.282095,-nan,0.957661,-nan,-0
1.96,6.15752,0.282095,-nan,0.957661,-nan,-0
